year,IBTrACS_ID,TC_name,NatCatSERVICE_ID,genesis_basin,countries_affected,ISO3,v_land_SI,v_land_kn,34kn_pop,34kn_assets,64kn_pop,64kn_assets,96kn_pop,96kn_assets
2000,2000358N08086,UNNAMED,MR200012B055,NI,multi,LKA,44.8,87,18326695,92309390718,3031728,19332246674,0,0
2000,2000366S09068,ANDO,,SI,single,REU,20.2,39.3,269199,0,0,0,0,0
2001,2001028S15128,TERRI,,SI,single,AUS,38,73.9,24876,1386496280,1253,105733019,0,0
2001,2001039S11139,WINSOME,,SP,single,AUS,28.8,56,7935,567288190,0,0,0,0
2001,2001039S13117,VINCENT,,SI,single,AUS,28.8,56.1,8784,333388467,0,0,0,0
2001,2001045S14142,WYLVA,MR200102B006,SP,single,AUS,30.3,58.9,14155,766770867,0,0,0,0
2001,2001047N09134,UNNAMED,,WP,single,PHL,18.5,35.9,383414,4181546747,0,0,0,0
2001,2001047S17157,UNNAMED,,SP,single,NCL,25.7,49.9,22660,1498011353,0,0,0,0
2001,2001054S16155,ABIGAIL,MR200102B007,SP,single,AUS,41.2,80.1,228705,21578113055,1431,100261721,0,0
2001,2001056S11163,PAULA,,SP,multi,VUT,57.4,111.6,214379,806268468,144004,658988453,38961,178717605
2001,2001094S12172,SOSE,,SP,multi,NCL,19.9,38.6,1905,133249968,0,0,0,0
2001,2001094S12172,SOSE,,SP,multi,VUT,46.3,90,265412,969656003,139626,552365379,0,0
2001,2001106S08137,ALISTAIR,,SP,single,AUS,41.4,80.4,10425,843291676,1,158889,0,0
2001,2001141N14068,UNNAMED,MR200105B019,NI,single,IND,17.5,34.1,13269,94561742,0,0,0,0
2001,2001157N28265,ALLISON,MR200106B001,NA,single,USA,23.2,45,1418463,3.03E+11,0,0,0,0
2001,2001170N11138,CHEBI,MR200106B012,WP,multi,CHN,56.6,110,46551631,9.92E+11,20139649,3.98E+11,642092,15288803292
2001,2001170N11138,CHEBI,MR200106B012,WP,multi,PHL,49.2,95.6,541693,5101173390,548,10322979,0,0
2001,2001170N11138,CHEBI,MR200106B012,WP,multi,TWN,57.5,111.8,14746372,3.14E+12,104,0,0,0
2001,2001171S35037,UNNAMED,,SI,multi,MOZ,24.4,47.4,98901,48107430,0,0,0,0
2001,2001171S35037,UNNAMED,,SI,multi,ZAF,24.7,48,227377,4665102676,0,0,0,0
2001,2001180N15118,DURIAN,MR200107B015,WP,multi,CHN,43.8,85.2,38375088,8.84E+11,11807067,2.69E+11,0,0
2001,2001180N15118,DURIAN,MR200107B015,WP,multi,VNM,30,58.2,850880,10452568427,0,0,0,0
2001,2001181N08141,UTOR,MR200107B012,WP,multi,CHN,45.3,88,81733191,1.94E+12,12594171,3.54E+11,0,0
2001,2001181N08141,UTOR,MR200107B012,WP,multi,HKG,34.6,67.3,8148473,1.23E+12,375328,71588644630,0,0
2001,2001181N08141,UTOR,MR200107B012,WP,multi,PHL,57.3,111.5,8063915,44664127965,784462,5480907608,2531,34855087
2001,2001189N13130,TRAMI,MR200107B030,WP,single,TWN,22.6,44,1154007,3.64E+11,0,0,0,0
2001,2001204N19127,YUTU,MR200107B050,WP,multi,CHN,47.7,92.8,38392205,9.70E+11,7700698,1.79E+11,0,0
2001,2001204N19127,YUTU,MR200107B050,WP,multi,HKG,20.8,40.5,6331340,1.02E+12,0,0,0,0
2001,2001206N14134,TORAJI,MR200107B028,WP,multi,CHN,38,73.8,16724177,3.73E+11,639159,14192913075,0,0
2001,2001206N14134,TORAJI,MR200107B028,WP,multi,PHL,29.3,57,188,6958540,0,0,0,0
2001,2001206N14134,TORAJI,MR200107B028,WP,multi,TWN,54.6,106,23106024,4.79E+12,14191806,2.88E+12,309796,98521170497
2001,2001213N18139,UNNAMED,,WP,multi,JPN,20.6,40.1,10090,2060881281,0,0,0,0
2001,2001213N18139,UNNAMED,,WP,multi,TWN,19.5,37.9,5914773,1.08E+12,0,0,0,0
2001,2001215N26275,BARRY,MR200108B056,NA,single,USA,30.5,59.2,1402900,3.08E+11,0,0,0,0
2001,2001220N17118,USAGI,MR200108B026,WP,multi,CHN,23.6,45.8,1383674,27628035474,0,0,0,0
2001,2001220N17118,USAGI,MR200108B026,WP,multi,LAO,25.1,48.7,100979,1530360238,0,0,0,0
2001,2001220N17118,USAGI,MR200108B026,WP,multi,VNM,28.2,54.8,5918303,33323690667,0,0,0,0
2001,2001225N18146,PABUK,MR200108B004,WP,single,JPN,38.2,74.3,67729156,7.63E+12,334928,47364861665,0,0
2001,2001227N13323,CHANTAL,MR200108B069,NA,multi,BLZ,19.2,37.3,24147,177708764,0,0,0,0
2001,2001227N13323,CHANTAL,MR200108B069,NA,multi,MEX,21.4,41.6,178523,1927499292,0,0,0,0
2001,2001239N19116,FITOW,,WP,multi,CHN,22.2,43.1,5920699,1.22E+11,0,0,0,0
2001,2001239N19116,FITOW,,WP,multi,VNM,18.6,36.1,45502,793119761,0,0,0,0
2001,2001245N13326,ERIN,MR200109B014,NA,multi,CAN,26.4,51.4,312144,30949328232,0,0,0,0
2001,2001246N19156,DANAS,MR200109B030,WP,single,JPN,42.3,82.2,50546598,5.78E+12,9622292,1.24E+12,0,0
2001,2001248N23125,NARI,MR200109B001,WP,multi,CHN,35.6,69.2,39941392,9.88E+11,2438172,52336233775,0,0
2001,2001248N23125,NARI,MR200109B001,WP,multi,HKG,21,40.8,7886775,1.20E+12,0,0,0,0
2001,2001248N23125,NARI,MR200109B001,WP,multi,JPN,47,91.3,1232615,1.09E+11,1123713,95323113091,0,0
2001,2001248N23125,NARI,MR200109B001,WP,multi,TWN,45.3,88,17331861,3.66E+12,9232500,1.78E+12,0,0
2001,2001255N26276,GABRIELLE,MR200109B042,NA,multi,CAN,18.1,35.2,8,5214,0,0,0,0
2001,2001255N26276,GABRIELLE,MR200109B042,NA,multi,USA,39.6,77,8980886,1.79E+12,418735,91031442416,0,0
2001,2001263N13278,UNNAMED,,NA,multi,HND,18.8,36.6,5149,104915295,0,0,0,0
2001,2001263N13278,UNNAMED,,NA,multi,NIC,20.4,39.7,43613,204141307,0,0,0,0
2001,2001264N13269,JULIETTE,MR200109B008,EP,single,MEX,36.3,70.6,468690,6345409494,3151,5622624,0,0
2001,2001264N21126,LEKIMA,MR200109B048,WP,multi,PHL,47,91.3,2213699,13944225531,3554,25224480,0,0
2001,2001264N21126,LEKIMA,MR200109B048,WP,multi,TWN,48.3,93.8,12156807,2.55E+12,210334,80392202857,0,0
2001,2001278N12302,IRIS,MR200110B004,NA,multi,BLZ,64.7,125.7,275973,2638073700,126107,1479599594,29141,428642507
2001,2001278N12302,IRIS,MR200110B004,NA,multi,DOM,31.9,61.9,515240,13848746264,0,0,0,0
2001,2001278N12302,IRIS,MR200110B004,NA,multi,GTM,50.7,98.6,1983009,15514299448,234936,2245108089,1324,25081793
2001,2001278N12302,IRIS,MR200110B004,NA,multi,HND,47.6,92.6,2569382,18344166104,46436,67960277,0,0
2001,2001278N12302,IRIS,MR200110B004,NA,multi,HTI,27.1,52.6,5887064,11300815994,0,0,0,0
2001,2001278N12302,IRIS,MR200110B004,NA,multi,JAM,39.5,76.7,2788659,21481978182,1577823,11125316171,0,0
2001,2001278N12302,IRIS,MR200110B004,NA,multi,MEX,25.1,48.9,389552,8382118855,0,0,0,0
2001,2001280N11309,JERRY,,NA,multi,LCA,25,48.5,181776,1841187540,0,0,0,0
2001,2001280N11309,JERRY,,NA,multi,MTQ,23.3,45.2,383029,0,0,0,0,0
2001,2001284N16132,HAIYAN,MR200110B050,WP,single,JPN,50.7,98.5,1227657,1.08E+11,138754,15838479462,0,0
2001,2001284N28297,KAREN,,NA,multi,CAN,32.7,63.6,840152,1.09E+11,0,0,0,0
2001,2001288N14084,UNNAMED,,NI,single,IND,20.9,40.6,1580222,8231138294,0,0,0,0
2001,2001303N13276,MICHELLE,MR200111B004,NA,multi,BHS,49.8,96.7,291931,8930492289,227622,6449592703,1,1484911
2001,2001303N13276,MICHELLE,MR200111B004,NA,multi,CUB,57.4,111.6,4429501,42211754739,1636603,16538801306,495772,4711217496
2001,2001309N10130,LINGLING,MR200111B005,WP,multi,KHM,32.1,62.5,224753,2492042008,0,0,0,0
2001,2001309N10130,LINGLING,MR200111B005,WP,multi,LAO,24,46.6,103648,1005931790,0,0,0,0
2001,2001309N10130,LINGLING,MR200111B005,WP,multi,PHL,35.2,68.4,13529803,1.27E+11,82302,873016567,0,0
2001,2001309N10130,LINGLING,MR200111B005,WP,multi,VNM,57,110.8,8065040,62754442718,3512678,26150099781,1221662,6545720158
2001,2001320S11146,UNNAMED,,SP,single,IDN,21.4,41.6,656,5400159,0,0,0,0
2001,2001338N10130,KAJIKI,MR200112B007,WP,single,PHL,28,54.5,12895489,1.16E+11,0,0,0,0
2001,2001361N01106,VAMEI,,WP,multi,IDN,36,69.9,1899462,17182935684,671200,4584180008,0,0
2001,2001361N01106,VAMEI,,WP,multi,MYS,40.6,78.9,4239927,1.12E+11,1201512,23392172405,0,0
2001,2001361N01106,VAMEI,,WP,multi,SGP,36.2,70.4,6397529,1.35E+12,5709564,1.16E+12,0,0
2001,2001364S19036,CYPRIEN,MR200201B022,SI,single,MDG,27.9,54.3,468790,146560808,0,0,0,0
2001,2001365S12138,BERNIE,,SP,single,AUS,21.9,42.6,1351,93307345,0,0,0,0
2002,2002008N07141,TAPAH,,WP,single,PHL,23,44.8,367938,4028013504,0,0,0,0
2002,2002017S07078,DINA,MR200201B018,SI,multi,MUS,55.1,107,1294326,47972786470,1234869,45336142693,0,0
2002,2002017S07078,DINA,MR200201B018,SI,multi,REU,47.7,92.6,884291,0,640804,0,0,0
2002,2002033S13121,CHRIS,MR200202B024,SI,single,AUS,69.1,134.3,36704,1993278449,2434,342549778,883,112711138
2002,2002045S18049,GUILLAUME,,SI,single,MUS,30.8,59.8,1294326,47972786470,0,0,0,0
2002,2002062S15154,UNNAMED,,SP,single,NCL,22.6,44,33484,2496905313,0,0,0,0
2002,2002063S11066,HARY,,SI,single,MDG,74.7,145.1,3825941,1026992372,1074285,253988553,323394,70829970
2002,2002073S16161,UNNAMED,,SP,single,NCL,23.6,45.8,2820,202240400,0,0,0,0
2002,2002078N04138,UNNAMED,MR200203B030,WP,single,PHL,20.6,40,5488161,47634662441,0,0,0,0
2002,2002098S07133,BONNIE,,SI,single,IDN,28.6,55.7,1127815,5427388617,0,0,0,0
2002,2002122S07063,KESINY,MR200205B006,SI,single,MDG,41.4,80.5,1644713,377551127,323224,75542949,0,0
2002,2002126N09068,UNNAMED,,NI,multi,OMN,21.2,41.2,134521,2604878115,0,0,0,0
2002,2002126N09068,UNNAMED,,NI,multi,YEM,17.9,34.8,1300,2668318,0,0,0,0
2002,2002129N08096,UNNAMED,,NI,single,MMR,27.1,52.6,7791310,19779284921,0,0,0,0
2002,2002155N20112,NOGURI,,WP,multi,JPN,45.8,88.9,1349010,1.23E+11,44472,4982047655,0,0
2002,2002178N04155,CHATAAN,MR200207B085,WP,multi,JPN,40.7,79.2,4814062,7.14E+11,0,0,0,0
2002,2002178N10139,RAMMASUN,MR200207B009,WP,multi,CHN,27.4,53.2,471578,12521684685,0,0,0,0
2002,2002178N10139,RAMMASUN,MR200207B009,WP,multi,JPN,60.5,117.6,87488,10942259916,44472,4982047655,44472,4982047655
2002,2002178N10139,RAMMASUN,MR200207B009,WP,multi,KOR,28.9,56.2,6810810,1.16E+12,0,0,0,0
2002,2002187N11160,HALONG,MR200207B029,WP,multi,JPN,53.9,104.8,2769078,3.82E+11,1135876,96809393200,553565,50441914390
2002,2002189N21116,NAKRI,MR200207B021,WP,multi,JPN,22.7,44,1111989,93876082162,0,0,0,0
2002,2002189N21116,NAKRI,MR200207B021,WP,multi,TWN,25.9,50.3,13901942,2.78E+12,0,0,0,0
2002,2002195N11172,FENGSHEN,MR200207B054,WP,multi,JPN,35.4,68.8,2457231,3.23E+11,45369,6550452469,0,0
2002,2002195N11172,FENGSHEN,MR200207B054,WP,multi,KOR,25.3,49.3,531990,70293180025,0,0,0,0
2002,2002196N34283,ARTHUR,,NA,single,CAN,27.1,52.6,186704,22705289248,0,0,0,0
2002,2002199N08130,UNNAMED,,WP,single,PHL,21.3,41.4,3415009,37495686763,0,0,0,0
2002,2002222N09163,PHANFONE,MR200208B045,WP,multi,JPN,60.8,118.2,8194,1220940667,6782,1012022675,0,0
2002,2002222N11131,UNNAMED,,WP,single,PHL,17.7,34.5,511,21500806,0,0,0,0
2002,2002227N14115,VONGFONG,MR200208B033,WP,single,CHN,37.1,72.2,32262839,7.11E+11,2559952,56727204642,0,0
2002,2002234N14164,RUSA,MR200208B072,WP,multi,JPN,44.8,87.1,184348,30534723528,64215,6179762344,0,0
2002,2002234N14164,RUSA,MR200208B072,WP,multi,KOR,40.6,79,25441252,4.14E+12,566346,1.29E+11,0,0
2002,2002240N16155,SINLAKU,MR200209B008,WP,multi,CHN,39.1,76,26031932,5.59E+11,3757725,83783412716,0,0
2002,2002240N16155,SINLAKU,MR200209B008,WP,multi,JPN,53.6,104.3,1195182,1.04E+11,1125602,95864631319,77215,9995050015
2002,2002252N20121,HAGUPIT,MR200209B028,WP,multi,CHN,26.9,52.2,4878019,1.52E+11,0,0,0,0
2002,2002252N20121,HAGUPIT,MR200209B028,WP,multi,HKG,19.4,37.8,579935,1.07E+11,0,0,0,0
2002,2002258N10300,ISIDORE,MR200209B042,NA,multi,CUB,47.2,91.7,1874751,18951069126,503581,5185326135,0,0
2002,2002258N10300,ISIDORE,MR200209B042,NA,multi,JAM,21.7,42.1,722220,6055610848,0,0,0,0
2002,2002258N10300,ISIDORE,MR200209B042,NA,multi,MEX,60.4,117.3,3603248,51532593449,2064003,31621838734,1402837,16736526689
2002,2002258N10300,ISIDORE,MR200209B042,NA,multi,USA,42.8,83.2,16628591,3.45E+12,1810291,4.05E+11,0,0
2002,2002264N13114,MEKKHALA,MR200209B060,WP,single,CHN,28.8,56,5426264,1.29E+11,0,0,0,0
2002,2002265N10315,LILI,MR200209B052,NA,multi,BRB,23.3,45.2,275978,4430200898,0,0,0,0
2002,2002265N10315,LILI,MR200209B052,NA,multi,CUB,48,93.2,4291608,36102840300,638843,7036723863,0,0
2002,2002265N10315,LILI,MR200209B052,NA,multi,JAM,23.6,45.9,2783115,21432606022,0,0,0,0
2002,2002265N10315,LILI,MR200209B052,NA,multi,USA,50,97.2,5352223,1.23E+12,1152678,2.81E+11,0,0
2002,2002265N10315,LILI,MR200209B052,NA,multi,VCT,21.8,42.4,101293,1183365676,0,0,0,0
2002,2002268N15163,HIGOS,MR200210B001,WP,multi,JPN,60,116.5,56077434,6.66E+12,26890542,3.18E+12,4554400,6.30E+11
2002,2002268N15163,HIGOS,MR200210B001,WP,multi,RUS,32.9,63.9,38166,106777902,0,0,0,0
2002,2002268N15258,JULIO,,EP,single,MEX,24.1,46.9,1457473,27923337778,0,0,0,0
2002,2002295N11261,KENNA,MR200210B044,EP,single,MEX,63.4,123.2,3878239,82232569679,1340511,26495248436,510921,8326473393
2002,2002307S07070,ATANG,,SI,multi,COM,23.1,45,448015,723436838,0,0,0,0
2002,2002307S07070,ATANG,,SI,multi,MDG,19.5,37.9,19682,4023661,0,0,0,0
2002,2002307S07070,ATANG,,SI,multi,MOZ,17.6,34.2,44,0,0,0,0,0
2002,2002314N12083,UNNAMED,MR200211B025,NI,multi,BGD,33.6,65.3,13856678,48883628941,220358,966968336,0,0
2002,2002314N12083,UNNAMED,MR200211B025,NI,multi,IND,42.2,82,44557557,2.03E+11,3921150,25107089967,0,0
2002,2002358S08185,UNNAMED,MR200212B022,SP,multi,SLB,73.5,142.9,1,517,0,0,0,0
2002,2002358S08185,UNNAMED,MR200212B022,SP,multi,VUT,22,42.8,1299,5999099,0,0,0,0
2002,2002364S16045,DELFINA,,SI,single,MOZ,29.2,56.7,3424906,948482082,0,0,0,0
2003,2003021S10163,BENI,MR200301B030,SP,multi,NCL,24.8,48.2,15504,863882127,0,0,0,0
2003,2003021S10163,BENI,MR200301B030,SP,multi,SLB,20.2,39.4,2631,23351648,0,0,0,0
2003,2003021S10163,BENI,MR200301B030,SP,multi,VUT,47.5,92.4,95033,349421929,47553,150977862,0,0
2003,2003021S11081,FARI,MR200301B025,SI,single,MDG,34.9,67.8,6779352,2042825554,199727,66358849,0,0
2003,2003021S13125,UNNAMED,,SI,single,AUS,27.5,53.5,2521,306545066,0,0,0,0
2003,2003025S16173,CILLA,,SP,single,TON,23.3,45.4,4507,31521134,0,0,0,0
2003,2003037S12061,GERRY,,SI,single,MUS,31.3,60.8,1294326,47972786470,0,0,0,0
2003,2003056S17119,GRAHAM,,SI,single,AUS,20.4,39.7,640,112625794,0,0,0,0
2003,2003056S21042,JAPHET,MR200303B003,SI,multi,MOZ,51.1,99.3,3512677,1074241221,457026,173436176,6291,2521295
2003,2003056S21042,JAPHET,MR200303B003,SI,multi,ZWE,31.5,61.2,2283159,2038031186,0,0,0,0
2003,2003061S21148,ERICA,MR200303B011,SP,single,NCL,74.7,145.1,266608,16681773258,247948,15481695132,170786,11797131455
2003,2003066S16176,UNNAMED,,SP,single,VUT,19.4,37.8,37159,116917629,0,0,0,0
2003,2003067S13130,CRAIG,,SI,single,AUS,30.4,59.1,21125,1924355392,0,0,0,0
2003,2003088S07131,INIGO,,SI,multi,AUS,27.3,53,25895,1423439556,0,0,0,0
2003,2003088S07131,INIGO,,SI,multi,IDN,22,42.7,138195,782678100,0,0,0,0
2003,2003098N03159,KUJIRA,,WP,multi,JPN,28.4,55.2,4264306,6.05E+11,0,0,0,0
2003,2003122S11065,MANOU,MR200305B009,SI,single,MDG,38,73.9,7543996,2024705110,472465,165189266,0,0
2003,2003129N05091,UNNAMED,MR200305B013,NI,single,MMR,26.3,51.1,2325371,6571487979,0,0,0,0
2003,2003144N16119,LINFA,MR200305B029,WP,multi,JPN,21.1,41,770484,93959116430,0,0,0,0
2003,2003144N16119,LINFA,MR200305B029,WP,multi,PHL,31.6,61.5,20578024,2.11E+11,0,0,0,0
2003,2003155S10172,GINA,MR200306B045,SP,multi,VUT,34.7,67.4,63346,269492750,2232,9574116,0,0
2003,2003156S07155,EPI,,SP,multi,PNG,23.6,45.9,24760,117918405,0,0,0,0
2003,2003156S07155,EPI,,SP,multi,SLB,20.8,40.4,76,1908709,0,0,0,0
2003,2003158N08156,SOUDELOR,MR200306B003,WP,multi,JPN,57.7,112.1,10191251,1.28E+12,727729,1.17E+11,55004,8179749662
2003,2003158N08156,SOUDELOR,MR200306B003,WP,multi,KOR,25.2,49.1,7545071,8.40E+11,0,0,0,0
2003,2003158N08156,SOUDELOR,MR200306B003,WP,multi,PHL,26.6,51.8,249392,2677802510,0,0,0,0
2003,2003177N14263,CARLOS,,EP,single,MEX,27.4,53.2,2024406,33749157306,0,0,0,0
2003,2003179N20271,BILL,MR200306B043,NA,single,USA,27,52.5,2321774,5.17E+11,0,0,0,0
2003,2003188N11307,CLAUDETTE,MR200307B053,NA,multi,MEX,20.8,40.5,80829,1156312575,0,0,0,0
2003,2003188N11307,CLAUDETTE,MR200307B053,NA,multi,USA,38,73.8,8282270,1.96E+12,179923,41742684983,0,0
2003,2003196N04150,IMBUDO,MR200307B012,WP,multi,CHN,55.1,107.1,53184549,1.28E+12,17615796,4.10E+11,1215474,32265612398
2003,2003196N04150,IMBUDO,MR200307B012,WP,multi,PHL,69.9,135.9,16470616,1.37E+11,8162048,65954610467,2212627,20790596047
2003,2003196N11137,KONI,MR200307B024,WP,multi,CHN,39.1,75.9,8425701,1.89E+11,1474315,37069944637,0,0
2003,2003196N11137,KONI,MR200307B024,WP,multi,LAO,26.2,50.8,475066,4603247170,0,0,0,0
2003,2003196N11137,KONI,MR200307B024,WP,multi,PHL,31,60.2,9741884,1.01E+11,0,0,0,0
2003,2003196N11137,KONI,MR200307B024,WP,multi,VNM,35.6,69.1,31925253,1.83E+11,2175453,11951878823,0,0
2003,2003206N21089,UNNAMED,,NI,multi,BGD,30.7,59.7,1868705,8826815774,0,0,0,0
2003,2003206N21089,UNNAMED,,NI,multi,IND,41.5,80.6,108103113,5.36E+11,8256265,43412079279,0,0
2003,2003212N09150,ETAU,MR200308B001,WP,single,JPN,63.4,123.2,68870761,8.45E+12,30957888,3.67E+12,252593,27441162209
2003,2003212N12130,MORAKOT,MR200308B041,WP,multi,CHN,33.9,65.8,22001468,4.57E+11,243246,4526408977,0,0
2003,2003212N12130,MORAKOT,MR200308B041,WP,multi,PHL,34.1,66.3,78,2922805,0,0,0,0
2003,2003212N12130,MORAKOT,MR200308B041,WP,multi,TWN,39.4,76.6,13031733,2.78E+12,1046889,3.18E+11,0,0
2003,2003226N07156,KROVANH,MR200308B033,WP,multi,CHN,52.1,101.3,28048716,6.48E+11,6692910,1.52E+11,23644,454311510
2003,2003226N07156,KROVANH,MR200308B033,WP,multi,PHL,51.2,99.5,17243269,1.45E+11,5049609,45412652574,205527,1817940142
2003,2003226N07156,KROVANH,MR200308B033,WP,multi,VNM,52.9,102.8,28956065,1.80E+11,2888735,30283837295,160169,2479098346
2003,2003227N26277,ERIKA,MR200308B029,NA,multi,MEX,34.8,67.7,1413154,28604215638,241559,4546848643,0,0
2003,2003227N26277,ERIKA,MR200308B029,NA,multi,USA,33,64.1,1360782,2.53E+11,79851,12495121928,0,0
2003,2003230N18125,VAMCO,MR200308B068,WP,multi,CHN,24.6,47.7,7343827,1.41E+11,0,0,0,0
2003,2003230N18125,VAMCO,MR200308B068,WP,multi,JPN,22.8,44.3,42949,5920579069,0,0,0,0
2003,2003235N21253,IGNACIO,MR200308B027,EP,single,MEX,36.9,71.7,970162,14964866757,19717,580804999,0,0
2003,2003240N20139,DUJUAN,MR200309B010,WP,multi,CHN,60.9,118.3,99435292,2.37E+12,60572638,1.44E+12,6991126,1.94E+11
2003,2003240N20139,DUJUAN,MR200309B010,WP,multi,HKG,45.6,88.6,8148473,1.23E+12,8148473,1.23E+12,0,0
2003,2003240N20139,DUJUAN,MR200309B010,WP,multi,PHL,60.6,117.8,196,7315041,0,0,0,0
2003,2003240N20139,DUJUAN,MR200309B010,WP,multi,TWN,59.7,116.1,6492381,1.34E+12,460579,1.27E+11,33207,8216967695
2003,2003240N21089,UNNAMED,,NI,multi,BGD,18.3,35.6,3,456667,0,0,0,0
2003,2003240N21089,UNNAMED,,NI,multi,IND,34.8,67.6,27107450,1.25E+11,998798,4178216875,0,0
2003,2003243N24268,GRACE,,NA,single,USA,19.1,37.1,3130,1143129753,0,0,0,0
2003,2003247N10153,MAEMI,MR200309B002,WP,multi,JPN,68.9,133.9,969906,1.04E+11,44602,5054298328,44472,4982047655
2003,2003247N10153,MAEMI,MR200309B002,WP,multi,KOR,61.3,119.1,17580658,2.61E+12,12292882,1.62E+12,6123528,6.85E+11
2003,2003247N27272,HENRI,,NA,single,USA,19.3,37.5,729068,1.53E+11,0,0,0,0
2003,2003249N14329,ISABEL,MR200309B004,NA,multi,CAN,33.6,65.4,8704595,1.24E+12,32367,5834541251,0,0
2003,2003249N14329,ISABEL,MR200309B004,NA,multi,USA,54.9,106.8,19314480,3.91E+12,3358033,7.40E+11,58044,14480739774
2003,2003259N13133,CHOI,,WP,single,JPN,42.7,83,1225767,1.06E+11,37981,4056682437,0,0
2003,2003262N17254,MARTY,MR200309B005,EP,single,MEX,50.8,98.8,2006138,32452446791,391338,4009050978,3087,70598065
2003,2003268N28298,JUAN,MR200309B007,NA,single,CAN,50.3,97.8,1258466,1.73E+11,693141,83522165244,0,0
2003,2003269N12322,KATE,,NA,multi,FRO,44,85.4,50057,0,25132,0,0,0
2003,2003269N12322,KATE,,NA,multi,ISL,22.9,44.5,1138,593944884,0,0,0,0
2003,2003271N19275,LARRY,,NA,single,MEX,22.7,44.2,3069654,42996630489,0,0,0,0
2003,2003276N12262,OLAF,MR200310B024,EP,single,MEX,23.7,46,1425506,32549431443,0,0,0,0
2003,2003279N17084,UNNAMED,,NI,single,IND,28.7,55.9,38329460,1.91E+11,0,0,0,0
2003,2003283N26131,UNNAMED,,WP,single,JPN,22.8,44.4,307950,49440613460,0,0,0,0
2003,2003295N09101,UNNAMED,,WP,single,IND,19.8,38.6,386151,1844639723,0,0,0,0
2003,2003302N11133,MELOR,MR200311B002,WP,multi,PHL,44.6,86.7,12335087,98764270721,3059739,27963234466,0,0
2003,2003302N11133,MELOR,MR200311B002,WP,multi,TWN,31.7,61.7,3661280,7.28E+11,0,0,0,0
2003,2003316N11141,NEPARTAK,MR200311B008,WP,multi,CHN,38.4,74.6,5868888,1.42E+11,1027344,23537001438,0,0
2003,2003316N11141,NEPARTAK,MR200311B008,WP,multi,PHL,38.3,74.4,14284185,1.43E+11,1575207,16442335392,0,0
2003,2003316N11141,NEPARTAK,MR200311B008,WP,multi,VNM,23.9,46.5,3462472,17650245130,0,0,0,0
2003,2003338S09065,CELA,,SI,single,MDG,24.9,48.4,1001980,232531541,0,0,0,0
2003,2003339N13284,ODETTE,MR200312B016,NA,multi,DOM,27.2,53,7831384,1.36E+11,0,0,0,0
2003,2003339N13284,ODETTE,MR200312B016,NA,multi,HTI,21.5,41.9,410540,2102207977,0,0,0,0
2003,2003345N05092,UNNAMED,MR200312B007,NI,single,IND,32.6,63.3,26030351,1.35E+11,0,0,0,0
2003,2003350S10140,DEBBIE,,SP,single,AUS,36.8,71.5,9492,1240191632,260,68680844,0,0
2003,2003357N11142,UNNAMED,,WP,single,PHL,19.5,38,88605,623612964,0,0,0,0
2003,2003358S07067,DARIUS,,SI,single,MUS,25.2,49.1,1294326,47972786470,0,0,0,0
2003,2003359S15177,HETA,MR200401B019,SP,multi,WSM,37.1,72.1,181424,3544315815,12720,255493779,0,0
2004,2004025S16044,ELITA,MR200401B062,SI,single,MDG,38.2,74.2,7061703,2334906820,223174,64409145,0,0
2004,2004041S14147,FRITZ,MR200402B022,SP,single,AUS,19.2,37.3,135,5509433,0,0,0,0
2004,2004052S15172,UNNAMED,MR200402B019,SP,multi,NCL,23.1,44.9,8960,532843043,0,0,0,0
2004,2004052S15172,UNNAMED,MR200402B019,SP,multi,VUT,58.7,114.2,266711,975655102,243201,859568286,128613,501055951
2004,2004056S18125,MONTY,MR200403B007,SI,single,AUS,56.4,109.7,47340,2828363582,2734,207130983,1328,68369988
2004,2004061S12072,GAFILO,MR200403B004,SI,single,MDG,75.6,147,5801811,1974800562,2935541,882086169,1273818,342624061
2004,2004072S11146,UNNAMED,MR200403B028,SP,single,AUS,59.8,116.2,35361,1914671086,2474,288588140,852,87553527
2004,2004086S29318,UNNAMED,MR200403B009,SA,single,BRA,37.3,72.6,6172192,58209586034,122367,1937254729,0,0
2004,2004098S15173,UNNAMED,MR200404B006,SP,single,FJI,25.2,49,82993,336090953,0,0,0,0
2004,2004125N11074,UNNAMED,,NI,single,IND,21.8,42.4,1336706,5149989040,0,0,0,0
2004,2004134N07132,NIDA,MR200405B006,WP,single,PHL,74.8,145.5,14668013,1.42E+11,4288521,35918402077,675345,6069960591
2004,2004136N15090,UNNAMED,MR200405B027,NI,multi,BGD,27.8,54,355597,1177700031,0,0,0,0
2004,2004136N15090,UNNAMED,MR200405B027,NI,multi,MMR,41.7,81.1,13354609,34712633446,1854337,4797279327,0,0
2004,2004156N16117,CONSON,MR200406B040,WP,multi,JPN,60.9,118.3,1523192,1.51E+11,1149318,1.01E+11,77808,8737838221
2004,2004156N16117,CONSON,MR200406B040,WP,multi,PHL,52.7,102.4,9157306,58560475118,0,0,0,0
2004,2004156N16117,CONSON,MR200406B040,WP,multi,TWN,40.6,79,294614,1.08E+11,8530,2918739074,0,0
2004,2004158N07142,CHANTHU,MR200406B029,WP,multi,KHM,31.8,61.9,211208,2272711966,0,0,0,0
